film_id,personne_id,role,alias,ordre
c37e3f0e-6024-4946-8d74-c5d6c03f1142,8dec5ff2-a3f1-4f43-b727-c954e0131efd,acteur,Antonio Coímbra / Greg Wonder,1
2103ebe7-9a6e-4ae3-8b99-bcf890e759df,7679b6c7-9447-47de-a312-c7d3f06e5046,acteur,H. Shin,6
92704ab7-0d3c-4336-a5d8-8fca7dddd481,995e16bb-d288-4b24-a355-b88763dfa1e6,acteur,Joe Gillis,0
77f75a75-3828-4c8c-9e11-e11d70e4837e,995e16bb-d288-4b24-a355-b88763dfa1e6,acteur,Pike Bishop,0
73ded726-63ba-44f2-9f49-a17ddb85182d,fa0078ef-fe0c-46ea-ad84-d5b527494f74,acteur,Kim,1
c69e6abd-3ba8-49c6-9ab6-de98960e0b6a,764fac78-49cd-4a5c-87e7-8bceeb8a828b,acteur,Dr. Frederick Treves,0
100110e9-eba4-4fe0-8f3e-2d94403cf624,81d26ad3-8bb8-4d9f-807b-fa3f65da3b0e,acteur,Phil Blackwood,0
9405962d-d9d0-4c45-8352-08e1c9b4dedc,1f91c00f-066d-470d-a2c7-fc5d8586b728,acteur,Joey LaMotta,2
e78d8210-6c01-4ac5-9260-5d782ee01e1e,e82dea08-7c73-4955-8937-a3fa39f2081a,acteur,Jesus,0
ba2e877b-8d83-4f0c-b663-5186240fdafe,f2200d2d-ea3b-426c-bc26-6f22317df9e5,acteur,Jim Halsey,1
06c4facc-5295-4322-b56c-db3a4bcc68dc,59200eec-107f-44b2-afc7-992ab94073ec,acteur,Dr. Fishbinder,2
18766fb3-a537-4d48-9944-520e52914b11,52d13d93-646c-4fc7-a5c4-b140faa16068,acteur,Paul Kersey,0
db728c8e-6ad4-47f3-83c3-73107d9d3003,2860ab6b-e98d-4c47-80be-bc2a536ff671,acteur,Madison,1
8993a383-837f-46d2-92ba-4c3c16a0dcc0,71120c4e-1d7d-4555-a8a9-088187ab65df,acteur,Audrey Hankel,1
bc48cc80-12ea-499b-90b4-4e4bf78fbd2a,da7d29ec-0a91-4a32-9711-f5ee0b93b3d8,acteur,Military Attache,4
809099d9-99bb-41dd-8ca1-3a8e81bcad12,95da3c96-b306-4694-aa63-678d865edbf5,acteur,Angel,1
aaed2f1b-0010-46c0-91d3-b2ab6a06a834,38c20e8c-374c-4c0c-a5e0-725890cdb828,acteur,Edward Garlick,1
2d5d54d4-5c35-4579-bc95-c29519130fa0,0530881e-bdb6-4514-8f34-d31eaab93f3c,acteur,Laura Cooper,2
8423d504-a868-49bd-ad8e-6b8fa1d38297,8ca8fd66-25e2-40d4-8167-42f8106e7fcd,acteur,Max,7
2d161238-ff0a-4beb-a519-6ff08711f8cf,d3f92aa7-41ce-413c-87f0-b8d73e983c7e,acteur,Johnny Hooker,1
01a29b5b-81a5-4841-86bc-2e984867b71b,81d26ad3-8bb8-4d9f-807b-fa3f65da3b0e,acteur,Peter Mitchell,0
944a87a0-c5dd-4702-a385-d5810548d50d,8e22d79f-2a84-4f35-9b6a-d034e0d87bff,acteur,MSgt. Larry McRose,5
07c1d2ac-091d-476b-b30b-d30efc1408dc,83a7b2a9-e15f-4832-9c50-1f8f98076323,acteur,Dwight Ingalls,2
33a71b7d-8fd2-468a-9cc6-76b5eaeefad9,bb9266f0-d2a9-438e-986e-aec972789668,acteur,Charlie,7
a070af5f-58be-484b-9664-1af410a13bc1,5247aa20-d4d7-412e-baac-81044619f7ef,acteur,Lilian Lust,3
3edf5b73-7f1e-4230-a6ba-19627fd594d3,127683d0-dd0e-49dd-a787-2a576ba1655d,acteur,Miles Russell,3
d0048d5a-a14c-4632-babb-d6a86c283f5a,23cd4edb-007f-4dd6-ba4f-9c876d5c424e,acteur,Joe Wade,2
bca9d452-44d5-4720-b463-9ba6686ffcdd,b074c409-57b3-45fd-b6da-49f3d00b2ac7,acteur,Terry,3
09e41c81-135b-4da0-ad5a-191c6184d4c5,8c3aaa6a-5294-4bc8-9d7b-d5389aaa13b3,acteur,Dolores,2
ee15eab3-de37-4288-a87b-50b59c1ea114,6f031496-4c0c-420f-b3d8-675344b42b40,acteur,Dr. Ramirez,3
d795a451-d9d6-4abe-96ae-b2aec685a7ef,dee592c1-a8fd-4dab-bc77-7991e42591a6,acteur,Allison Capuletti,8
a6c9099e-8968-44df-9808-c44cf7cfb788,a2c5a873-2b75-4824-b334-fa76a6d2e38a,acteur,Jake Taylor,0
5476f3ee-8581-4785-9da0-93e8d8de5d57,71120c4e-1d7d-4555-a8a9-088187ab65df,acteur,Patty Palmer,0
bb9a82bd-a3fe-423e-8393-c4adaa0c213f,1a0004f1-0327-4c7a-9b3d-a574ffc0998b,acteur,Pino Fragione,4
a09f3729-02ec-4cdc-b725-7d3d8aacf1a3,4ca6416d-39f3-46a2-923d-324edca6826a,acteur,Bill,0
6f98bf27-0bcf-479c-9aab-0f846af4951f,6af9d0ff-5ef4-4144-9f9a-3c5630427d28,acteur,Eddie 'Tex' Sawyer,4
b9913040-e911-480f-8e7f-6894d5770c8f,38c20e8c-374c-4c0c-a5e0-725890cdb828,acteur,Det. Jack Pismo,5
aa23728a-e333-4017-8d5c-fc862164b0c0,b074c409-57b3-45fd-b6da-49f3d00b2ac7,acteur,Henry,0
2c747d87-53a5-4c2c-b1d6-2ac234ef90a5,e82dea08-7c73-4955-8937-a3fa39f2081a,acteur,Sergeant Elias Gordon,1
fe040f18-8b50-44ac-86d5-9c886513e907,e5923603-f06d-4166-8bc1-3ce7539c71fe,acteur,Hubert de Tartas,0
14762933-acc3-4d2a-8131-a5d3cf97e8e4,4ca6416d-39f3-46a2-923d-324edca6826a,acteur,Edward Lewis,0
7e024afd-a4dc-4cac-b160-0c73f7471125,85e7a0c6-4d33-4e8d-9669-393055db48d4,acteur,A follower,5
a324e893-daf3-403e-9461-725b2719ae17,d0904f9c-d7ec-4312-afed-08d4bf01cd77,acteur,Victoria,1
340e2d99-e155-421f-a1cb-3c37c1e6dd62,4c67645a-e060-42db-a1b0-b4a68e6c31ff,acteur,Madman,8
0164b5c5-f399-4302-858a-27cf859649cd,009454cc-da5c-433e-afb5-4b646c4f914f,acteur,Billy Caufield,0
add25b13-8118-4c4b-9f76-f6d94a98a9ca,71120c4e-1d7d-4555-a8a9-088187ab65df,acteur,Holly Body,1
35cb7c48-e8be-4c7f-89bb-0f82d9400ccc,2834a265-c552-446c-ba27-e46186076cb6,acteur,The Player,2
f3453eab-dc0c-4b06-8dab-08b42a0f1b84,38c20e8c-374c-4c0c-a5e0-725890cdb828,acteur,Charlie 'Bird' Parker,0
8e64d07b-c607-4172-bb56-3c7074d39fb0,d9d7795b-159d-4114-bb00-3569fc40e413,acteur,Lt. Frank Drebin,0
9930f882-5192-44df-b0d1-5404c6c9fc5f,a2c5a873-2b75-4824-b334-fa76a6d2e38a,acteur,Drew,1
25012235-1cca-477f-864d-183b93abc443,81d26ad3-8bb8-4d9f-807b-fa3f65da3b0e,acteur,Patrick O' Malley,0
12fd30a8-7bdf-4d9e-961f-8a572dce5285,fafa15e0-5cc0-49da-84c2-608d11fb6d27,acteur,Private Eriksson,0
e8f449a0-4fce-460c-9d1b-d1de6ebb13ac,6b15885c-3e38-47e7-af07-382943278fe8,acteur,Hildy,1
a05095d4-3c17-460f-af2d-4b2a3fa3c868,1f91c00f-066d-470d-a2c7-fc5d8586b728,acteur,Tommy DeVito,2
83605ae6-182c-428c-b63a-8c2f4a764761,59200eec-107f-44b2-afc7-992ab94073ec,acteur,Wally Shawn,0
6d4decac-4b66-46b1-8ca0-665cd1cca476,9c6c466d-e69a-47d1-b3d1-2d618d438b09,acteur,Lt. Lothar Zogg,6
b4ab58b5-8a71-4680-bdc3-f3553ebe9481,641bad3a-4947-4fb9-b3b8-771ecd760437,acteur,Sally,2
e4957250-4a75-4404-8bbc-e76fb66b6816,52d13d93-646c-4fc7-a5c4-b140faa16068,acteur,Paul Kersey,0
6ef01826-1f6d-4d78-ae48-3b2d523ecd31,234752f7-3d11-4552-a4b8-b4e1dcd63a1d,acteur,Samantha Baker,0
a290f892-52d0-4d55-a0ec-84c70e3471a9,d0904f9c-d7ec-4312-afed-08d4bf01cd77,acteur,Morgana,1
739f9d90-3d2d-470f-ac31-be3207094d8f,764fac78-49cd-4a5c-87e7-8bceeb8a828b,acteur,Frank P. Doel,1
2757aa3a-c677-4f9a-9fb4-9dc5d937a815,f848a700-2c50-43bb-94df-045b676cdb77,acteur,Brian Kelly,0
b3882a26-093d-442f-a804-2d7495c177c2,8ca8fd66-25e2-40d4-8167-42f8106e7fcd,acteur,Aragorn (voice),3
ecfa7684-1b2b-43c8-aec1-63a707755019,734e6593-c6eb-40d9-8651-8e071599ad4e,acteur,Roland 'Rollie' Tyler,0
2f01c3a6-9d98-4472-8eab-e6cbb1b71f49,8e22d79f-2a84-4f35-9b6a-d034e0d87bff,acteur,Nick Mann,2
7bafe08b-bbd5-434f-a7e4-d3116d3a7d85,59200eec-107f-44b2-afc7-992ab94073ec,acteur,Translator,7
0379b8cf-d9fc-425e-91d7-5547d07e2bdf,dadc6be7-5e52-4b08-ade2-503c4beea5ca,acteur,Rae Ingram,0
b3748c6e-684e-40d2-9515-74b520d357a4,d4809c32-d0ad-4b58-80d7-e6ca92be8e76,acteur,Taxi Racer,5
62e09e32-730a-4618-a00d-7251340fe6de,04b5868b-b9e3-4784-be6a-4dc86d6424ce,acteur,Mrs. Anderson,2
bcebb93d-bcb5-4d3d-b636-349f00d9442c,59200eec-107f-44b2-afc7-992ab94073ec,acteur,Jeremiah,12
12fd30a8-7bdf-4d9e-961f-8a572dce5285,413b9f05-c6c9-446b-b5eb-b335db3b56ae,acteur,Lt. Kramer,21
a290f892-52d0-4d55-a0ec-84c70e3471a9,4f1e41f1-080a-40c6-8e4c-653d0437a52b,acteur,Gawain,11
a0823f33-7fd3-4512-9503-ae229a74b11c,dfe9a85f-c3da-4c05-ad6e-1e7d9068e560,acteur,Brad's Bud,17
528f55a4-8a1d-45d5-b7c2-961c356ebf96,25ea1493-8d4e-485c-897b-4c1ca8e42f6f,acteur,Bumpy Rhodes,14
de967f43-4de6-4980-b3c2-08f107eb3918,93973b9f-5867-440c-b87b-03252f1f8c68,acteur,Vito Corleone,3
0b8ff4ca-e411-4a8d-af18-4b277d6d3fb2,0f9fb46b-fed1-45a4-9d44-e3b1e30b5623,acteur,Wanda Wilcox,1
b6be8658-68d5-468d-96b0-e0b52e50668b,40dad717-5fd0-427e-99dc-e07deeeb5be2,acteur,Rusty James,0
d8e7cf59-87c4-425d-a47f-7074547b1a5f,727fcc04-a57b-4779-b90d-8810ea9ed312,acteur,Jade,0
a00d5467-b255-4298-accb-a5ff9e6a64be,dee592c1-a8fd-4dab-bc77-7991e42591a6,acteur,Joanna Goodman,1
a00d5467-b255-4298-accb-a5ff9e6a64be,2304edf2-cabe-4ffd-85a6-4d4edcd80530,acteur,"Cortland ""Cort"" van Owen",2
88d667aa-e90e-4886-8ef0-2b840bcbf514,71120c4e-1d7d-4555-a8a9-088187ab65df,acteur,Maria Ruskin,2
766eaef9-ad5f-483e-b0d5-7300d48d0f0e,fa0078ef-fe0c-46ea-ad84-d5b527494f74,acteur,Myra Gale Brown,1
00a13838-0f0f-4e1d-8577-1263ce997ce4,8e22d79f-2a84-4f35-9b6a-d034e0d87bff,acteur,Viking Lofgren,6
13febb57-baec-4d5a-a29b-797650b9fb76,4f3f6745-8f2a-4bd2-86bc-60ecd41ed6a5,acteur,Principal Joe Clark,0
d378a52e-24f3-48d1-b3a7-08f146ed6e37,41309ffa-a981-4597-8690-96921da96e5b,acteur,Charlotte,5
a7fedd07-5bb4-4081-a519-777ffc21d756,1a0004f1-0327-4c7a-9b3d-a574ffc0998b,acteur,Bernie Bernbaum,2
7ae7ce40-4792-4057-9518-33754240e32f,f2200d2d-ea3b-426c-bc26-6f22317df9e5,acteur,Raoul,3
c3fe8bd1-7466-4248-9784-f89709c082c7,603c3e5b-e5dc-4849-b507-ffcf29625478,acteur,Dennis Dearborn,0
aa1556c7-e59f-41a9-90c8-68c666e8fca9,b5b8a16a-0f4e-46d8-b282-cb6e9c1e6e1a,acteur,Walter Getz,6
4f10d8c1-ed19-4c3f-97e7-00e51e18fa2a,4f1e41f1-080a-40c6-8e4c-653d0437a52b,acteur,Peter Swan,2
3199ee14-7abe-4a3b-90e2-0fa8f8fdb5e3,32e8e803-a3d0-41ca-a66e-a4a009fca499,acteur,Archie Graham,7
aa1a65d9-cc98-4b27-9efa-8b97caf070c2,f78a0adc-7cc6-492b-8e88-b252b247374e,acteur,Susan Atwell,2
37b91508-2b62-4076-8ab6-a7898ac421db,32e8e803-a3d0-41ca-a66e-a4a009fca499,acteur,Boy,8
42997904-0677-4cb6-b48e-e525d9489334,705e5be2-7781-4305-ae6e-d088a2cbcd0b,acteur,Clark Kellogg,1
81988be2-6f1b-4c33-8102-dc4220da493a,b243eb24-1b83-4293-b819-0f3988f40565,acteur,Uncle Bob,4
1b94ed76-ad63-46ea-94a9-f8a4b1d1be53,b243eb24-1b83-4293-b819-0f3988f40565,acteur,Warden Walter Beatty,6
bf07ed2a-c853-41d6-b6f3-dda314ebed02,9f5a44dc-9ecf-451e-9fef-a4dcc3cf294a,acteur,Unicorn / Amalthea (voice),2
15ed70d1-0532-4b26-88a5-5a9a839683e3,bbad8dff-5362-43d2-9fa0-dd29dd9ad2fd,acteur,Debbie,0
0fb07ade-84a4-4fcc-879a-4c618f4e206e,1a0004f1-0327-4c7a-9b3d-a574ffc0998b,acteur,Nick,4
3238bbd9-3cbf-4a8c-a9e8-f14eb1b1935c,da7cc277-9b80-4096-96a0-931050a7fe01,acteur,"Hank Blaine (segment ""Father's Day"")",7
6438bf14-a798-4aa8-9141-8e3e32b1b7b1,47483fae-2229-4cca-835b-e1b69bf54c87,acteur,Griff,1
31fa61a3-e8a0-4043-9f4c-faa282204b42,f9485d4b-a9f4-44db-a5ee-4f5ccdbda1a5,acteur,Percy,6
9f5d32e3-b646-4632-9b26-f10de8a97099,5cde90d1-5a69-4f37-a046-6f9c929da7d2,acteur,Ned Warren,8
93b91b65-6c71-45b3-989d-32ba79ee14f3,60c0053e-b018-470a-96d2-8213c0c9b080,acteur,James Harcourt,5
eb3bd49a-5a9f-4fe5-beb0-636b43f30d64,995e16bb-d288-4b24-a355-b88763dfa1e6,acteur,Max Schumacher,1
5bf64613-8c78-41e1-8422-742dbce2880c,f848a700-2c50-43bb-94df-045b676cdb77,acteur,Jason 'J.D.' Dean,1
11fac607-84eb-49d9-a83a-0ff4b84384bf,fa0078ef-fe0c-46ea-ad84-d5b527494f74,acteur,Rina,3
02c096ca-5ffc-4312-aa5f-06f56fa9d78c,6e506598-5262-4a5b-b505-48d9ca84c238,acteur,Frank Morris,0
92471016-8027-42f3-9e11-4640337fbaa2,8ca8fd66-25e2-40d4-8167-42f8106e7fcd,acteur,The Horned King (voice),4
16e45ae8-ee6d-4480-be61-b64571d3f9d5,8da8b7cc-57e6-4fcc-be0b-19b364e0b72b,acteur,Paul Sheldon,0
2f85fdbe-12a2-44cf-917a-42431fd43e75,d9d7795b-159d-4114-bb00-3569fc40e413,acteur,Dr. Rumack,2
db728c8e-6ad4-47f3-83c3-73107d9d3003,07c25eda-0fe2-4b95-a410-7df73b7adfbd,acteur,Allen Bauer,0
fc4202e2-2111-435a-9876-071b6f952792,009454cc-da5c-433e-afb5-4b646c4f914f,acteur,Bill Blazejowski,1
68959ddd-5d76-47c4-8ec7-e63e28183472,5247aa20-d4d7-412e-baac-81044619f7ef,acteur,Hannie Caulder,0
7d1f0088-30fc-46ee-b63f-9b9f13a52873,6ea399a3-4dc1-4a1f-8d92-cf979d78f196,acteur,Ronald Miller,0
d421208a-0086-4df0-9cbe-9bd3f09865c9,f848a700-2c50-43bb-94df-045b676cdb77,acteur,Arkansas Dave Rudabaugh,3
2d5d54d4-5c35-4579-bc95-c29519130fa0,6acdafbf-df9b-474e-90b7-c5138c80b843,acteur,Lieutenant T.M. Landry,1
ffa60852-9421-498a-9917-5a66e1bb8064,e5923603-f06d-4166-8bc1-3ce7539c71fe,acteur,"Charles Duchemin, fondateur et directeur du guide éponyme",0
cefeebba-dac2-41d9-a71e-18809a9b17a1,e82dea08-7c73-4955-8937-a3fa39f2081a,acteur,Bobby Peru,2
37dc3299-e546-4e7d-b9d5-fa1c1595059d,4ca6416d-39f3-46a2-923d-324edca6826a,acteur,Julian Kaye,0
bcebb93d-bcb5-4d3d-b636-349f00d9442c,4d85f2f4-ee7d-41a2-aadc-0f3d17f6c71f,acteur,Mary Wilkie,1
a0dc6ccc-9bd5-4cfb-8e1b-44ab54a26341,38047272-b01a-43fb-bd65-171da7491859,acteur,Frank Chambers,0
66fc8aa3-9f89-46ad-9e68-5d8a73aa599e,2860ab6b-e98d-4c47-80be-bc2a536ff671,acteur,Chelsea Deardon,2
2cce685a-546e-49c0-851a-866afec66733,d4809c32-d0ad-4b58-80d7-e6ca92be8e76,acteur,David Labraccio,2
7da97a42-fb54-4758-908c-1d77c261defc,2a5194c2-d23f-40ed-9aa7-ea09e4814b7d,acteur,Louis Fedders,3
eab407f3-3cc4-489b-b1e7-419382189d23,6b15885c-3e38-47e7-af07-382943278fe8,acteur,Stella Purdy,1
aed645de-dc98-49c8-a7ff-9852703f0296,adfaeeca-57af-4399-9d7a-b277a0b7dc94,acteur,Corey Webster,0
d422b501-42fe-4625-8106-8542f114b1c9,81d26ad3-8bb8-4d9f-807b-fa3f65da3b0e,acteur,Jack R. Ramsay,0
d795a451-d9d6-4abe-96ae-b2aec685a7ef,1f91c00f-066d-470d-a2c7-fc5d8586b728,acteur,Nicky Cerone,1
8c6937de-5b2e-4a8c-8f3b-4c3313bfe5fb,52d13d93-646c-4fc7-a5c4-b140faa16068,acteur,'Harmonica',3
e38b3744-f845-49ec-b122-217208fb9f0b,2860ab6b-e98d-4c47-80be-bc2a536ff671,acteur,Annelle Dupuy,3
786c5f5a-4bd4-46a3-8846-aa6ffc9d42c3,68f6758f-8b82-42fa-8fdb-9f2d6091ce1f,acteur,Bree Daniels,0
808bb753-c1fa-4148-a700-278c36a6e7b4,d3f92aa7-41ce-413c-87f0-b8d73e983c7e,acteur,Jeremiah Johnson,0
f3454b4b-e653-49e7-af78-2305a060ba31,bb9266f0-d2a9-438e-986e-aec972789668,acteur,Dan Darwell,6
0091816c-cf25-41c6-b38c-b86c7e0b319a,fafa15e0-5cc0-49da-84c2-608d11fb6d27,acteur,Scott Howard,0
5bcb1ffd-323f-4a42-8e8a-81a00b0bb2f8,0a4fd387-98e1-464f-858e-1b7815dcfd08,acteur,George,8
22e7e869-288d-4745-abbd-67f344bc902b,e2586b1c-5c12-4ca1-93d8-2a76f79611c8,acteur,Lana Lang,4
7947776c-bf2f-4433-a9cc-55b0c87b9d97,764fac78-49cd-4a5c-87e7-8bceeb8a828b,acteur,Richard,2
2c747d87-53a5-4c2c-b1d6-2ac234ef90a5,a2c5a873-2b75-4824-b334-fa76a6d2e38a,acteur,"Sergeant Robert ""Bob"" Barnes",2
f4a74ee8-dee1-40b4-9701-a5dbc4a708c8,d3f92aa7-41ce-413c-87f0-b8d73e983c7e,acteur,Sundance Kid,1
9f26573b-a155-46ae-be69-48d774da2192,734e6593-c6eb-40d9-8651-8e071599ad4e,acteur,Lt. Peter Handcock,3
9fd982e4-58fb-47c8-ada0-0e70c24e35fc,cfbc0a1a-6f79-4d89-9412-6de889a7dd84,acteur,Roman Craig,0
c6864498-cb48-4084-92da-c72dcac1412f,2a5194c2-d23f-40ed-9aa7-ea09e4814b7d,acteur,Frank Armitage,1
10952e4b-be34-472b-a574-83213f6445c3,da7d29ec-0a91-4a32-9711-f5ee0b93b3d8,acteur,Nickerson,1
1440652f-90b3-4722-b13a-a6df61e00f5b,f2200d2d-ea3b-426c-bc26-6f22317df9e5,acteur,Michael Ryan,0
189cd178-5951-4203-abaf-136b24bf9529,8da8b7cc-57e6-4fcc-be0b-19b364e0b72b,acteur,Jonathan E.,0
9a45ab17-c72e-4863-aa3f-653214789477,e5923603-f06d-4166-8bc1-3ce7539c71fe,acteur,Victor Pivert,0
ef1d8b1e-29d9-47e5-b24a-6f9d57b441fa,60369b57-d42e-4cf5-8c02-8e6f28d825a7,acteur,"Ivan Kraschinsky ""The Russian""",1
a373147b-adcc-4a30-8a8e-4c60af79c83e,456d7ebf-04ae-4450-b469-96bfdfd977cc,acteur,Derek,0
4bfe438d-95a2-4ba3-add6-6a96501b7799,727fcc04-a57b-4779-b90d-8810ea9ed312,acteur,Karen Spages,9
d3224051-5aa9-4ce4-bd3c-26df06154acd,6f031496-4c0c-420f-b3d8-675344b42b40,acteur,Raymond Avila,1
a05095d4-3c17-460f-af2d-4b2a3fa3c868,93973b9f-5867-440c-b87b-03252f1f8c68,acteur,James Conway,1
2ef7e64b-a35e-42c7-9b1e-77cf2583d2cd,e2586b1c-5c12-4ca1-93d8-2a76f79611c8,acteur,Alice Perrin,7
c20fa6a1-e746-4daa-9328-b6147d9cf2c2,d4809c32-d0ad-4b58-80d7-e6ca92be8e76,acteur,Jack,1
d53dc599-8f53-4126-ac4c-3fd638237a0d,95da3c96-b306-4694-aa63-678d865edbf5,acteur,Antonio Benítez,2
6ec762c7-6fe1-4765-9a5e-b0f4417ab551,4c67645a-e060-42db-a1b0-b4a68e6c31ff,acteur,Coach Turnbull,8
d050276d-ce01-4af4-a7a3-be287ae17fab,29eb95b5-5be3-40db-82dd-bc9fb166d62e,acteur,Fred Glass,5
7ea7ee3b-b457-4825-b5e8-ec0418f43686,2834a265-c552-446c-ba27-e46186076cb6,acteur,Anna / Helen,0
731ec75a-21e9-4398-8ec6-6a893b3c5d75,456d7ebf-04ae-4450-b469-96bfdfd977cc,acteur,Marlon James,5
7003f769-836d-4425-b2f3-f0e94276ce8c,f848a700-2c50-43bb-94df-045b676cdb77,acteur,Mark Hunter,0
1dcfc6cd-0879-45e3-9cef-22db27f2d5f2,1e5f3072-3480-440f-9c41-0cfd1d0be07c,acteur,"Captain Franklin ""Frank"" Ramsey",1
c940d72c-7aec-4baf-a8ef-0cac6536f7a3,23cd4edb-007f-4dd6-ba4f-9c876d5c424e,acteur,Bart Mancuso,2
a7a90aba-ef82-4cb9-81c3-e92993b293d0,cfbc0a1a-6f79-4d89-9412-6de889a7dd84,acteur,Sgt. Frank Tree,0
ed82372d-31d7-4771-94aa-73cf83b90a62,dbb64dbe-23db-433e-af34-1962bcc0068c,acteur,Laurie Strode,0
944fe1e0-0716-41d2-853c-ff7053b2aa81,a708156d-9ba1-49de-88f4-bb70d72acccb,acteur,Capt. Stanley White,0
16cdefda-5887-4126-8ffc-fc98131c3bda,cc27938c-b0f3-4120-8b3c-0ed4b0328c1f,acteur,Vito McMullen,1
c59dd8c6-d7ad-4b9a-aa7e-6c1bb0fe581a,cf966b6d-9211-4f16-a3a4-f26ef14fb1a1,acteur,Match,8
665a880b-41c4-4d05-9f33-7bbd1382c8e9,2f9d0443-68a2-4662-b3a9-cd1ff4b36bc2,acteur,Lt. Cmdr. Mike Dahlgren,1
e1f26b06-1cf6-4a85-a2fb-69a58a55d962,6514c6fb-b221-4485-b409-82cafa2c1706,acteur,Pelo,1
b6be8658-68d5-468d-96b0-e0b52e50668b,dfe9a85f-c3da-4c05-ad6e-1e7d9068e560,acteur,Smokey,6
88d667aa-e90e-4886-8ef0-2b840bcbf514,07c25eda-0fe2-4b95-a410-7df73b7adfbd,acteur,Sherman McCoy,0
357d0c16-f76b-4202-baaa-d5d096d44418,ce1fb190-1e57-4099-9cc2-a6a761e2470b,acteur,James Ubriacco,1
d0f364a6-72fb-4609-872f-baa112cd854e,ce1fb190-1e57-4099-9cc2-a6a761e2470b,acteur,James Ubriacco,1
5304b461-1f4c-4855-9a72-dc2c94d83f93,a708156d-9ba1-49de-88f4-bb70d72acccb,acteur,Johnny Handsome,0
a7fedd07-5bb4-4081-a519-777ffc21d756,d42316a0-cb88-4fcd-863c-f2c2127f04d6,acteur,Mink Larouie,8
528f55a4-8a1d-45d5-b7c2-961c356ebf96,dfe9a85f-c3da-4c05-ad6e-1e7d9068e560,acteur,Vincent Dwyer,6
b92b14ec-4d9d-43ad-a053-a4b48a264c64,ca540938-7735-4119-be7d-dd6ea8a7eedb,acteur,Ella Zielinsky,1
c3fe8bd1-7466-4248-9784-f89709c082c7,cf966b6d-9211-4f16-a3a4-f26ef14fb1a1,acteur,Val Kozlowski,4
aa1556c7-e59f-41a9-90c8-68c666e8fca9,dfe9a85f-c3da-4c05-ad6e-1e7d9068e560,acteur,Charlie Bodell,1
4f10d8c1-ed19-4c3f-97e7-00e51e18fa2a,6e506598-5262-4a5b-b505-48d9ca84c238,acteur,Insp. Harry Callahan,0
d09bbd1d-4e46-4bdf-b3af-fa00b7ef8f15,52c92562-c0e4-45b2-a980-c3c81a3cef1c,acteur,Lieutenant Dunbar,0
aa1a65d9-cc98-4b27-9efa-8b97caf070c2,5377da7d-d434-4dca-9206-406855c1d96c,acteur,Scott Pritchard,3
5b23e4f4-9418-4060-b61f-35e77d3ea051,73b1436e-a13b-49ec-aae9-bdcc3f1bf4b3,acteur,Mac Sledge,0
ed893b29-c0f4-45cd-b0af-2544a4da511a,d3f92aa7-41ce-413c-87f0-b8d73e983c7e,acteur,Roy Hobbs,0
293cc699-3690-48f9-9d7d-0fc505a951c1,8b8a29ff-ad0a-420d-a140-98f89451a24f,acteur,Le préfet,5
d4a1c489-5d3d-4bfc-8905-3c60dc9a2a0e,8337175e-8fb7-4122-8be3-b20c68e778cb,acteur,Gloria Harper,2
81988be2-6f1b-4c33-8102-dc4220da493a,ce1fb190-1e57-4099-9cc2-a6a761e2470b,acteur,Bud Davis,0
cee8b14c-1134-47cd-b1b7-c7bb03dab17f,6e506598-5262-4a5b-b505-48d9ca84c238,acteur,Philo Beddoe,0
3238bbd9-3cbf-4a8c-a9e8-f14eb1b1935c,d9d7795b-159d-4114-bb00-3569fc40e413,acteur,"Richard Vickers (segment ""Something To Tide You Over"")",3
8c08813e-d689-4798-ba4b-958a70dbfa8c,b7e61cac-2c3f-4736-a3cc-46edc229e431,acteur,Fletcher Christian,0
8c08813e-d689-4798-ba4b-958a70dbfa8c,764fac78-49cd-4a5c-87e7-8bceeb8a828b,acteur,Lieutenant William Bligh,1
9e8a9fe6-363c-4b56-b6cd-e1d6c4110ba1,4f1e41f1-080a-40c6-8e4c-653d0437a52b,acteur,Peyton Westlake / Darkman,0
b3e7519c-3dc0-4adb-934f-27ff81d4f3a8,7b146021-19b2-4956-97e9-fd6177845678,acteur,Han Solo,1
31fa61a3-e8a0-4043-9f4c-faa282204b42,07c25eda-0fe2-4b95-a410-7df73b7adfbd,acteur,Steven Gold,1
9f5d32e3-b646-4632-9b26-f10de8a97099,52d13d93-646c-4fc7-a5c4-b140faa16068,acteur,Albert Johnson,0
b0d02c57-890c-42eb-8b5f-1ca419d981c5,8dec5ff2-a3f1-4f43-b727-c954e0131efd,acteur,Father / Padre Pedro De Leon,1
eb3bd49a-5a9f-4fe5-beb0-636b43f30d64,0f9fb46b-fed1-45a4-9d44-e3b1e30b5623,acteur,Diana Christensen,0
c77bf34a-785c-467f-8214-3fa9a02d31dd,995e16bb-d288-4b24-a355-b88763dfa1e6,acteur,Ransome,8
73ded726-63ba-44f2-9f49-a17ddb85182d,82d8f85c-b980-4e36-ac48-22712fa7427c,acteur,Edward Scissorhands,0
322fafd2-4df9-4bfe-8d92-ede6f3ef3370,1e5f3072-3480-440f-9c41-0cfd1d0be07c,acteur,Sgt. Johnny Gallagher,0
d8112663-9621-4bcf-9afe-6ab9795cc903,e5923603-f06d-4166-8bc1-3ce7539c71fe,acteur,"Stanislas Lefort, orchestra conductor",1
